,id
青海,281
上,282
不知,283
不要,284
保温,285
保温杯,286
倒,287
前,288
工位,289
已久,290
开阔,291
忘,292
打开,293
提示,294
放假,295
泡,296
温馨,297
知道,298
轻易,299
里面,300
阔别,301
：,302
',303
Frank,304
Gallagher,305
It,306
an,307
end,308
era,309
of,310
s,311
the,312
从,313
出来,314
出自,315
单,316
卖房,317
卖房子,318
听到,319
哭,320
商量,321
子女,322
屋里,323
房子,324
拿出,325
新年,326
的确,327
确诊,328
第一,329
编剧,330
自己,331
·,332
一半,333
今天,334
寺,335
感觉,336
杭州,337
都,338
韬光,339
1,340
2,341
以,342
会,343
伤,344
佛像,345
压住,346
古,347
可不,348
合影,349
和谐,350
哎,351
哎呀,352
如何,353
家庭,354
寺庙,355
山,356
心诚,357
心诚则灵,358
拍,359
景区,360
有,361
木,362
治,363
满山,364
灵气,365
玄,366
绕,367
走走,368
过度,369
运,370
运势,371
进不去,372
逗留,373
长辈,374
阻止,375
冲,376
呀,377
《,378
》,379
》，《,380
好笑,381
实,382
惨,383
水塘,384
老实,385
老实人,386
蚂蚁,387
蚱蜢,388
读到,389
一起,390
两天,391
中年,392
人到中年,393
发现,394
因为,395
大厦,396
她,397
好看,398
小草,399
巨细,400
巨细靡遗,401
得,402
拍照,403
是不是,404
正在,405
没,406
然后,407
现在,408
生闷气,409
而,410
自,411
路边,412
酷爱,413
闷气,414
高楼,415
高楼大厦,416
下来,417
不开,418
不独,419
事实,420
事实上,421
其实,422
压抑,423
又,424
变得,425
听起,426
多个,427
实在,428
尾巴,429
希望,430
年轻,431
年轻人,432
开心,433
当代,434
很多,435
拉下,436
摇尾,437
摇尾巴,438
擅长,439
故作,440
本能,441
毛,442
毛茸茸,443
深沉,444
炸,445
狗,446
独立,447
猫,448
甚至,449
的话,450
看到,451
瞬间,452
笨嘴,453
笨嘴拙舌,454
羡慕,455
耳朵,456
耷拉,457
茸茸,458
表情,459
让,460
讲出,461
起来,462
这样,463
难,464
一下,465
为了,466
刚,467
哈,468
图片,469
情人,470
情人节,471
情侣,472
查看,473
注意,474
洗,475
看图,476
几天,477
实话,478
没洗,479
洗头,480
说实话,481
？,482
。《,483
》，,484
不得,485
他,486
全天,487
天下,488
必要,489
情歌,490
承认,491
最好,492
没有,493
爱,494
痛苦,495
看着,496
结果,497
这事,498
今年,499
初一,500
只要,501
宏愿,502
巡游,503
年初,504
年初一,505
恋爱,506
手牵手,507
晃悠,508
深刻,509
漫无,510
漫无目的,511
牵手,512
目的,513
立下,514
脱,515
花车,516
迪士尼,517
追求,518
一,519
家,520
总结,521
感情,522
成,523
打电话,524
爸,525
电话,526
缺人,527
语,528
谶,529
CH,530
不好,531
不好意思,532
不小,533
亲戚,534
先,535
叠,536
后遗,537
后遗症,538
和亲,539
嗯,540
好意,541
好意思,542
小心,543
急忙,544
您,545
拜年,546
早上,547
视频,548
话,549
bgm,550
一些,551
专辑,552
两个,553
人面,554
化解,555
啥,556
尴尬,557
张,558
循环,559
我家,560
播放,561
觑,562
面相,563
面面,564
面面相觑,565
一位,566
居家,567
洗脸,568
男性,569
颓,570
三四,571
三四点,572
上起,573
不得劲,574
不来,575
乱套,576
作息,577
凌晨,578
劲儿,579
四点,580
大家,581
得劲,582
快,583
最近,584
没劲,585
没劲儿,586
浑身,587
睡,588
起不来,589
越,590
越累,591
过年,592
近作,593
i9,594
世间,595
人世,596
人世间,597
启子,598
坦白,599
大概,600
失和,601
奇怪,602
应该,603
总是,604
愤怒,605
提,606
真是,607
脱口,608
脱口而出,609
误解,610
退让,611
错失,612
隐忍,613
i5,614
子,615
牛,616
None,617
A,618
~,619
”,620
【,621
事件,622
历史,623
参与,624
发起,625
变法,626
史事,627
哪个,628
商鞅,629
快来,630
投,631
投票,632
表态,633
评价,634
这段,635
这段话,636
选项,637
？】，,638
2021,639
6,640
>>,641
一步,642
亿,643
元,644
分,645
卡,646
小目,647
年,648
开,649
惊喜,650
戳,651
收到,652
收集,653
新年好,654
新春,655
最高,656
目标,657
福,658
离,659
种,660
赢,661
进,662
送,663
除夕,664
集,665
集齐,666
高能,667
30,668
play,669
◾,670
♣,671
一定,672
各种,673
定要,674
带上,675
广播,676
广播剧,677
开车,678
推荐,679
欲罢不能,680
滴滴,681
热门,682
等,683
耳机,684
能开,685
解锁,686
部,687
需要,688
食用,689
🎋🍃,690
🎧,691
🙈,692
一落千丈,693
不介意,694
不死鸟,695
介意,696
以为,697
力,698
千丈,699
受伤,700
复原,701
天秤,702
天秤座,703
奉陪,704
奉陪到底,705
如果,706
对抗,707
就算,708
强大,709
快速,710
所以,711
暂时,712
更,713
最强,714
最快,715
死鸟,716
永远,717
浴火重生,718
疯狂,719
算是,720
要以,721
要说,722
请,723
较劲,724
那人,725
那样,726
重生,727
陪到,728
。。,729
世界,730
于,731
亚,732
依旧,733
内在,734
内心,735
即使,736
双鱼,737
善良,738
在乎,739
地,740
如此,741
尤其,742
往往,743
很怕,744
心机,745
感性,746
无心,747
无私,748
本身,749
柔软,750
正直,751
毫无,752
活,753
狮子,754
理解,755
真实,756
着,757
确实,758
绝对,759
耍,760
被,761
解释,762
试,763
不管,764
乞求,765
亲口,766
分手,767
哪怕,768
对方,769
带,770
恨,771
愿意,772
拿来,773
施舍,774
曾经,775
替,776
朋友,777
求爱,778
狮子座,779
理由,780
甩掉,781
由是,782
相信,783
真是假,784
离开,785
管理,786
纠缠,787
编出,788
编出来,789
说服,790
过,791
一切,792
下去,793
不下,794
不容,795
只是,796
只能,797
失去,798
容纳,799
小,800
很傻,801
很小,802
心,803
怕,804
撑不下去,805
无知,806
明知,807
特点,808
真相,809
离别,810
而已,811
能容,812
花心,813
落难,814
装,815
装得,816
角落,817
躲,818
难受,819
骗,820
】,821
一句,822
不快,823
两,824
为,825
别人,826
变成,827
失望,828
字,829
宁愿,830
对,831
对着,832
将,833
尽致,834
常,835
当,836
快乐,837
忽略,838
愿望,839
成全,840
无助,841
无奈,842
时,843
浅浅,844
淋漓,845
淋漓尽致,846
窘境,847
简单,848
诉说,849
造成,850
金牛,851
金牛座,852
",",853
一截,854
一段,855
中,856
之,857
争斗,858
人生,859
人际,860
后,861
喧嚣,862
处,863
失,864
居,865
岁月,866
平淡,867
得意,868
情感,869
掌声,870
放不下,871
水瓶,872
水瓶座,873
看不透,874
精彩,875
繁华,876
纠结,877
舍不得,878
虚荣,879
败,880
软肋,881
输不起,882
逮,883
隐,884
一向,885
不了,886
不同,887
不必,888
不相为谋,889
与,890
了解,891
产生,892
产生共鸣,893
享受,894
人烟,895
人烟稀少,896
他人,897
俗世,898
共鸣,899
凡人,900
厌恶,901
只,902
坦然,903
大多,904
奇异,905
好坏,906
对于,907
得道,908
成败,909
才能,910
担忧,911
标准,912
每,913
比较,914
漠视,915
稀少,916
脱俗,917
路,918
过程,919
逃脱,920
选择,921
道不同不相为谋,922
风景,923
一只,924
之后,925
体贴,926
信心,927
吐露,928
唠叨,929
外表,930
多半,931
女,932
女人,933
妩媚,934
安全,935
安全感,936
得用,937
心事,938
情绪,939
情绪化,940
文静,941
既,942
极品,943
正统,944
温柔,945
用心,946
男人,947
遇见,948
那个,949
4,950
5,951
7,952
、,953
不离,954
从前,955
从小,956
伤心,957
却,958
安慰,959
对待,960
怀念,961
性格,962
懂得,963
手机,964
有时,965
有时候,966
没人,967
特征,968
神经,969
离身,970
讨厌,971
道理,972
镇静,973
TA,974
不用,975
中招,976
再,977
发完,978
发火,979
基本,980
很快,981
方法,982
有点,983
火,984
用,985
白羊,986
白羊座,987
相处,988
而且,989
脾气,990
软,991
一一,992
二星,993
内容,994
十二,995
双子,996
唯一,997
唯一一,998
大大,999
大大小小,1000
大小,1001
小小,1002
星座,1003
构成,1004
毁掉,1005
爱情,1006
矛盾,1007
聊天,1008
能够,1009
读,1010
10,1011
11,1012
12,1013
13,1014
14,1015
8,1016
9,1017
不想,1018
不语,1019
伪装,1020
发型,1021
大哭,1022
失落,1023
干,1024
干活,1025
干活儿,1026
得罪,1027
心情,1028
想见,1029
抑郁,1030
换发,1031
沉默,1032
沉默不语,1033
活儿,1034
烦,1035
狂,1036
经常,1037
自虐,1038
表现,1039
说话,1040
饿,1041
便宜,1042
冷,1043
发自,1044
发自内心,1045
在意,1046
够,1047
女生,1048
宠,1049
开开,1050
开开心,1051
开开心心,1052
得宠,1053
心心,1054
挂念,1055
方能,1056
最,1057
求,1058
自内心,1059
记得,1060
顿,1061
饭,1062
down,1063
入座,1064
出,1065
千种,1066
发过,1067
受,1068
多天,1069
头,1070
好多,1071
好多天,1072
委屈,1073
对号入座,1074
导致,1075
已经,1076
怀里,1077
恨不得,1078
悄悄,1079
想着,1080
懂事,1081
成长,1082
扑进,1083
摸摸,1084
敏感,1085
状态,1086
生就,1087
稍微,1088
脆弱,1089
脑,1090
至,1091
谷底,1092
转念,1093
间,1094
”，,1095
一心,1096
不屑,1097
不屑于,1098
世故,1099
事业,1100
事业心,1101
些小,1102
保护,1103
傻傻,1104
傻傻的,1105
受到,1106
向着,1107
呵护,1108
小脚,1109
小脚女人,1110
心向,1111
拌,1112
搞,1113
故意,1114
日常,1115
明白,1116
是从,1117
某些,1118
爸爸,1119
狂奔,1120
猪,1121
理想,1122
琐事,1123
琐琐,1124
琐琐碎碎,1125
琐碎,1126
看清,1127
碎,1128
笨,1129
笨笨,1130
老虎,1131
要么,1132
超强,1133
那些,1134
鸡毛,1135
/,1136
不吃,1137
不论,1138
不过,1139
优点,1140
全身,1141
全身心,1142
另一半,1143
吃不完,1144
吃醋,1145
呵呵,1146
坦诚,1147
女孩,1148
射手,1149
射手座,1150
小心眼,1151
小心眼儿,1152
当时,1153
心地,1154
心爱,1155
心眼,1156
心眼儿,1157
忠贞,1158
招人,1159
最大,1160
男女,1161
真心,1162
眼儿,1163
身心,1164
还有,1165
不安,1166
不轻,1167
亲密,1168
但是,1169
关系,1170
凶,1171
家人,1172
心里,1173
无价,1174
易生,1175
极度,1176
气息,1177
浪漫,1178
海,1179
特别,1180
生气,1181
紫色,1182
缺少,1183
艺术,1184
主,1185
于是,1186
交际,1187
办法,1188
可是,1189
名花,1190
孤单,1191
宁缺,1192
宁缺毋滥,1193
寻找,1194
态度,1195
总觉,1196
报,1197
求真,1198
窄,1199
类型,1200
自由,1201
草,1202
认识,1203
错过,1204
面,1205
-,1206
Sometimes,1207
chance,1208
is,1209
it,1210
never,1211
next,1212
no,1213
now,1214
or,1215
out,1216
second,1217
there,1218
time,1219
一次,1220
下,1221
暂停,1222
有机,1223
机会,1224
继续,1225
重来,1226
Over,1227
leads,1228
negative,1229
thinking,1230
thoughts,1231
to,1232
太多,1233
思考,1234
消极,1235
I,1236
No,1237
always,1238
are,1239
be,1240
day,1241
everyday,1242
future,1243
greatest,1244
happens,1245
in,1246
life,1247
matter,1248
my,1249
together,1250
us,1251
we,1252
what,1253
will,1254
yours,1255
何去何从,1256
天都,1257
无论,1258
日子,1259
最为,1260
未来,1261
辉煌,1262
If,1263
a,1264
drifter,1265
has,1266
heart,1267
on,1268
perch,1269
place,1270
where,1271
you,1272
地方,1273
栖息,1274
流浪,1275
若,1276
不到,1277
不及,1278
不得不,1279
使,1280
偏偏,1281
出现,1282
发生,1283
总,1284
想不到,1285
措手,1286
措手不及,1287
生在,1288
见到,1289
视野,1290
身上,1291
逼问,1292
付出,1293
出没,1294
要为,1295
不出,1296
哭声,1297
真正,1298
绝望,1299
说不出,1300
冷静,1301
冷静下来,1302
后悔,1303
每次,1304
要死,1305
静下,1306
静下来,1307
不笨,1308
不经,1309
不经意,1310
刺入,1311
动人,1312
句,1313
多少,1314
容忍,1315
并,1316
心声,1317
文字,1318
欣慰,1319
残忍,1320
深深,1321
疗伤,1322
经意,1323
表达,1324
始终,1325
改掉,1326
而是,1327
遇到,1328
错误,1329
一场,1330
不在,1331
屏,1332
智慧,1333
甜蜜,1334
相伴,1335
约会,1336
缺席,1337
通过,1338
不累,1339
不苦,1340
以后,1341
唯,1342
很苦,1343
得闲,1344
方,1345
方知,1346
更累,1347
甜,1348
累,1349
苦,1350
傻子,1351
骗子,1352
似的,1353
偶尔,1354
忧郁,1355
忧郁症,1356
患,1357
突然,1358
自闭,1359
自闭症,1360
一点,1361
不可,1362
事情,1363
亲情,1364
友情,1365
可不可以,1366
感受,1367
秘密,1368
。——,1369
别以为,1370
张小娴,1371
熬过,1372
熬过去,1373
看得,1374
终归,1375
许多,1376
过去,1377
丢,1378
只有,1379
好处,1380
想要,1381
想起,1382
才,1383
没了,1384
稀罕,1385
通了,1386
非要,1387
kc0062,1388
告诉,1389
困,1390
它,1391
意义,1392
或早或晚,1393
拥有,1394
早,1395
昨天,1396
珍惜,1397
相见,1398
相见恨晚,1399
相遇,1400
看见,1401
经历,1402
运气,1403
远近,1404
迷茫,1405
遇上,1406
遗憾,1407
里,1408
高低,1409
kc0068,1410
下月,1411
两百,1412
两百块,1413
十号,1414
却是,1415
发愁,1416
呢,1417
块钱,1418
怎么,1419
挣钱,1420
百块,1421
花,1422
花钱,1423
ko00633,1424
一杯,1425
伸出,1426
伸出手,1427
出手,1428
回头,1429
实际,1430
往事,1431
愁,1432
敬,1433
杯酒,1434
独自,1435
走,1436
醉,1437
黄昏,1438
ko111,1439
不敢,1440
休息,1441
偷懒,1442
坚强,1443
存款,1444
成就,1445
拼搏,1446
放弃,1447
有成,1448
生活,1449
还要,1450
ko7755,1451
三餐,1452
四季,1453
夕,1454
朝阳,1455
煮茶,1456
白发,1457
赏花,1458
陪,1459
青丝,1460
不重,1461
人脉,1462
优秀,1463
先后,1464
先后顺序,1465
发光,1466
啦,1467
大学,1468
当然,1469
想想,1470
挑选,1471
最重,1472
积累,1473
累人,1474
结交,1475
重要,1476
闪闪,1477
闪闪发光,1478
问,1479
难道,1480
顺序,1481
不顾,1482
不顾后果,1483
人士,1484
减少,1485
前进,1486
取得,1487
取得成功,1488
后果,1489
坚持,1490
基础,1491
多数,1492
大多数,1493
失败,1494
奠定,1495
完全,1496
实际上,1497
尝试,1498
尽量,1499
尽量减少,1500
得成,1501
必须,1502
成功,1503
所能,1504
承担,1505
承担风险,1506
担风险,1507
教训,1508
数人,1509
果地,1510
汲取,1511
竭尽,1512
竭尽所能,1513
路上,1514
过失,1515
进行,1516
通常,1517
道路,1518
量减少,1519
风险,1520
666,1521
人身,1522
克服,1523
太阳,1524
崇拜,1525
惰性,1526
每个,1527
消极情绪,1528
激励,1529
照亮,1530
谁,1531
身边,1532
上来,1533
不顺,1534
丧失,1535
从根本上,1536
其他,1537
几年,1538
初期,1539
命运,1540
回顾,1541
大门,1542
宗教,1543
年后,1544
当事,1545
当初,1546
意味,1547
意味着,1548
意识,1549
感到,1550
教人,1551
敞开,1552
方向,1553
期望,1554
杀手,1555
来看,1556
来说,1557
沮丧,1558
然而,1559
生变,1560
美好,1561
职业,1562
职业杀手,1563
长期,1564
顺利,1565
9696,1566
NO,1567
值得,1568
显,1569
矜贵,1570
良才,1571
赴汤蹈火,1572
蹈火,1573
闲杂,1574
闲杂人等,1575
二手,1576
二手车,1577
兰,1578
内衣,1579
决定,1580
出生,1581
出身,1582
卑微,1583
在生活中,1584
地位,1585
塑身,1586
女皇,1587
宠物,1588
巨额,1589
帮助,1590
或者,1591
手车,1592
接受,1593
教育,1594
无家可归,1595
无论是,1596
最终,1597
朝着,1598
格,1599
热爱,1600
王,1601
福克,1602
继承,1603
继承人,1604
美食,1605
背景,1606
评论,1607
评论家,1608
财富,1609
身背,1610
不甘,1611
余地,1612
再往,1613
力气,1614
原地,1615
原地踏步,1616
后退,1617
往前,1618
往前走,1619
往后,1620
有余,1621
有力,1622
焦虑,1623
踏步,1624
下手,1625
不够,1626
努力,1627
向往,1628
周末,1629
在家,1630
垂青,1631
家宅,1632
手中,1633
抱,1634
抱怨,1635
拖延,1636
散漫,1637
没钱,1638
热量,1639
看过,1640
着手,1641
赚,1642
身材,1643
迁怒,1644
迁怒于,1645
锻炼,1646
食物,1647
高热,1648
高热量,1649
一连,1650
一连串,1651
公司,1652
写,1653
名校,1654
学历,1655
履历,1656
工作,1657
才智,1658
按照,1659
无意,1660
毫无意义,1661
电子,1662
电子邮件,1663
知名,1664
老板,1665
聪明,1666
聪明才智,1667
这些,1668
连串,1669
邮件,1670
页脚,1671
一座,1672
一间,1673
两间,1674
住,1675
卧室,1676
另,1677
吵醒,1678
响,1679
心脏,1680
房间,1681
欢乐,1682
笑声,1683
隔壁,1684
一生,1685
切切,1686
只够,1687
好好,1688
实实,1689
很美,1690
微风,1691
慢,1692
慢慢,1693
日色,1694
泳,1695
浸润,1696
涵,1697
淡,1698
澎湃,1699
真切,1700
真真,1701
真真切切,1702
细浪,1703
踏实,1704
踏踏,1705
踏踏实实,1706
车,1707
过日子,1708
风吹,1709
马,1710
之处,1711
价值,1712
低,1713
保健,1714
味道,1715
大葱,1716
大蒜,1717
它们,1718
带出,1719
摊,1720
放,1721
更加,1722
柔和,1723
水分,1724
汤,1725
洋葱,1726
洋葱味,1727
煮,1728
熟,1729
相似,1730
相似之处,1731
糖分,1732
细,1733
能带,1734
蛋,1735
辣味,1736
风味,1737
饼,1738
香味,1739
香葱,1740
鲜,1741
保存,1742
做好,1743
做菜,1744
健康,1745
储藏,1746
先洗,1747
切菜,1748
加,1749
去皮,1750
吃素,1751
少许,1752
干燥,1753
怎样,1754
搭配,1755
时间,1756
旺火,1757
有利,1758
洗净,1759
洗菜,1760
流失,1761
炒,1762
生,1763
留在,1764
素菜,1765
纯,1766
维生,1767
维生素,1768
缺,1769
肉,1770
菜汤,1771
营养,1772
营养素,1773
蔬菜,1774
记住,1775
通风,1776
避光,1777
醋,1778
锌,1779
需,1780
马上,1781
00,1782
17,1783
19,1784
】①,1785
七分,1786
以免,1787
促进,1788
养胃,1789
助消化,1790
午餐,1791
压迫,1792
口腔,1793
天养,1794
如,1795
宜,1796
开水,1797
打盹,1798
打盹儿,1799
散,1800
早餐,1801
时间表,1802
易得,1803
晚餐,1804
有助,1805
桌上,1806
消化,1807
清淡,1808
温开水,1809
湿润,1810
瘦肉,1811
盹儿,1812
肠蠕动,1813
胀气,1814
胃病,1815
胃肠,1816
胃黏膜,1817
腹部,1818
蛋白,1819
蠕动,1820
起身,1821
趴在,1822
食管,1823
饱,1824
鱼类,1825
黏膜,1826
；②,1827
；③,1828
；④,1829
；⑤,1830
；⑥,1831
；⑦,1832
不利,1833
保持,1834
十招,1835
单纯,1836
单纯化,1837
卧房,1838
可使,1839
失眠,1840
安排,1841
安眠,1842
安眠药,1843
安静,1844
床单,1845
建立,1846
忌,1847
放松,1848
服,1849
松心,1850
水脚,1851
热水,1852
眠药,1853
睡床,1854
睡眠,1855
纯化,1856
药物,1857
规律,1858
设计,1859
质量,1860
运动,1861
远离,1862
适度,1863
静卧,1864
饮酒,1865
饮食,1866
首先,1867
；⑧,1868
；⑨,1869
；⑩,1870
。②,1871
。③,1872
。④,1873
人们,1874
体平,1875
作用,1876
刺激,1877
加强,1878
助于,1879
反应,1880
吸收,1881
尖锐,1882
带来,1883
平衡,1884
思维,1885
感,1886
扩张,1887
有助于,1888
有益,1889
橙色,1890
活力,1891
活泼,1892
消化系,1893
消化系统,1894
生动,1895
用色,1896
疲劳,1897
系统,1898
绿色,1899
脑神经,1900
舒缓,1901
色彩,1902
视神经,1903
诱发,1904
调节,1905
起到,1906
身体,1907
进身,1908
逻辑,1909
钙质,1910
食欲,1911
黄色,1912
不自,1913
人体,1914
会长,1915
功能,1916
发出,1917
发声,1918
发怒,1919
向,1920
呼呼,1921
喊,1922
嘘,1923
因此,1924
声音,1925
外,1926
多发,1927
大呼小叫,1928
字音,1929
实是,1930
常会,1931
常容,1932
常常,1933
平和,1934
怒气,1935
或,1936
易发,1937
气,1938
火旺,1939
肝,1940
肝气,1941
肝火,1942
肝阳,1943
自救,1944
自觉,1945
过盛,1946
郁滞,1947
长吁短叹,1948
阳上亢,1949
—,1950
②,1951
③,1952
④,1953
⑤,1954
⑥,1955
六大,1956
出血,1957
口臭,1958
可去,1959
坚固,1960
夜茶,1961
妙用,1962
完,1963
富含,1964
小窍门,1965
异味,1966
抗菌,1967
擦洗,1968
族,1969
明目,1970
止痒,1971
止血,1972
洁牙,1973
洗手,1974
洗眼,1975
洗身,1976
海鲜,1977
消炎,1978
清洁,1979
清洗,1980
湿疹,1981
漱口,1982
牙齿,1983
电脑,1984
皮肤,1985
眼睛,1986
祛,1987
祛除,1988
窍门,1989
茶多酚,1990
血丝,1991
防,1992
隔夜茶,1993
夏天,1994
多余,1995
安好,1996
家中,1997
接有,1998
有效,1999
杀死,2000
水,2001
清除,2002
灭蚊,2003
盆,2004
窗纱,2005
第,2006
第三,2007
第二,2008
纱窗,2009
纱门,2010
罐,2011
翻,2012
药,2013
蚊子,2014
蚊虫,2015
，“,2016
DNA,2017
上表,2018
变异,2019
基因,2020
异数,2021
强烈,2022
影响,2023
数量,2024
新,2025
方面,2026
更多,2027
更易,2028
来自,2029
根据,2030
母亲,2031
父亲,2032
父母,2033
疾病,2034
相同,2035
研究,2036
绝大,2037
绝大多数,2038
虽然,2039
这项,2040
遗传,2041
那里,2042
上午,2043
下午,2044
便秘,2045
充水,2046
利于,2047
喝水,2048
四个,2049
夜间,2050
就寝,2051
排便,2052
早晨,2053
晚上,2054
最佳,2055
有利于,2056
活动,2057
消耗,2058
润滑,2059
点,2060
稠度,2061
缺水,2062
肠道,2063
血液,2064
血液循环,2065
补充,2066
起床,2067
避免,2068
降低,2069
饮水,2070
黏稠,2071
黏稠度,2072
%,2073
70,2074
[,2075
],2076
下降,2077
严重,2078
以上,2079
伴有,2080
体重,2081
减轻,2082
加重,2083
原因,2084
含量,2085
呼噜,2086
增高,2087
常见,2088
心律,2089
心脑,2090
心脑血管,2091
打呼,2092
打呼噜,2093
按时,2094
故常,2095
易,2096
有关,2097
服用,2098
正常,2099
氧,2100
病人,2101
症,2102
监测,2103
程度,2104
粘稠,2105
粘稠度,2106
紊乱,2107
肥胖者,2108
脑血管,2109
血,2110
血压,2111
血管,2112
负担,2113
超过,2114
轻体,2115
重视,2116
降,2117
预防,2118
高血压,2119
鼾,2120
B1,2121
B2,2122
B6,2123
发凉,2124
叶酸,2125
哪种,2126
唇,2127
头皮,2128
头皮屑,2129
差,2130
干涩,2131
手脚,2132
皮屑,2133
眼,2134
精力,2135
素,2136
胡萝卜,2137
胡萝卜素,2138
脱发,2139
脱皮,2140
萝卜,2141
贫血,2142
钙,2143
铁,2144
铁叶,2145
？】①,2146
下肚,2147
不至于,2148
保证,2149
千万,2150
发胖,2151
叶,2152
吃火锅,2153
吃起,2154
后放,2155
密度,2156
寡淡,2157
无味,2158
材,2159
涮,2160
火锅,2161
纤维,2162
纤维素,2163
肉类,2164
至于,2165
菌类,2166
菜,2167
进餐,2168
配菜,2169
量,2170
食,2171
。⑤,2172
不利于,2173
不足,2174
仰面,2175
供,2176
入睡,2177
刻起,2178
呼吸,2179
呼吸道,2180
噩梦,2181
回笼,2182
回笼觉,2183
张口,2184
心神,2185
心神不安,2186
心肺,2187
恢复,2188
感冒,2189
晨练,2190
氧气,2191
灯光,2192
睡醒,2193
禁忌,2194
立刻,2195
缺乏,2196
老年,2197
老年人,2198
蒙头,2199
防止,2200
难以,2201
两点,2202
些,2203
停留,2204
停留时间,2205
充分,2206
分发,2207
同时,2208
含淀粉,2209
喝牛奶,2210
小时,2211
改在,2212
早饭,2213
消化吸收,2214
淀粉,2215
点心,2216
牛奶,2217
白质,2218
空腹,2219
米饭,2220
胃,2221
胃液,2222
蛋白质,2223
要同,2224
解作,2225
较,2226
酶,2227
面包,2228
饭后,2229
饼干,2230
馍,2231
下出,2232
内分,2233
内分泌,2234
出汗,2235
分别,2236
分泌,2237
失调,2238
平时,2239
或是,2240
手心,2241
汗腺,2242
湿热,2243
肺,2244
胸口,2245
脚心,2246
脾胃,2247
腋下,2248
血虚,2249
警示,2250
说明,2251
过重,2252
部位,2253
颈部,2254
额头,2255
鼻子,2256
”；③,2257
两样,2258
中火,2259
全营,2260
分钟,2261
刚刚,2262
刚好,2263
加水,2264
加点,2265
口感,2266
堪称,2267
好吃,2268
嫩,2269
小火,2270
打蛋,2271
摊鸡蛋,2272
料酒,2273
更好,2274
滑,2275
炒鸡蛋,2276
煎,2277
荷包,2278
荷包蛋,2279
营养食品,2280
蒸蛋,2281
蛋羹,2282
诀窍,2283
试试,2284
赶紧,2285
面粉,2286
颜色,2287
食品,2288
鸡蛋,2289
：①,2290
20,2291
交流,2292
做事,2293
八件,2294
养生,2295
冥想,2296
友联,2297
吃奶,2298
天运,2299
拖拉,2300
按摩,2301
提高,2302
效率,2303
早中晚,2304
有条不紊,2305
每天,2306
粗粮,2307
联络,2308
自我,2309
豆,2310
不断,2311
以往,2312
任务,2313
依赖,2314
依赖症,2315
傻,2316
削减,2317
变,2318
多任务,2319
心理,2320
患上,2321
情况,2322
打断,2323
